ID,Date,Primary Type,Description,latitude,longitude
2323790,08/31/2002 08:15:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.955486003,-87.679689179
3478,01/19/2006 09:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.702128834,-87.565134263
8708704,07/16/2012 02:00:00 AM,THEFT,$500 AND UNDER,41.761758116,-87.583556445
9353387,10/17/2013 11:42:00 AM,ASSAULT,SIMPLE,41.751719202,-87.663469758
11495892,11/02/2018 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.761332158,-87.659656829
24188,09/20/2018 11:04:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.773462299,-87.575574924
2202052,06/23/2002 12:01:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.757746672,-87.62474756
2872,08/22/2004 05:35:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.745265005,-87.600161171
3581152,10/05/2004 06:00:00 PM,THEFT,OVER $500,41.828194666,-87.659315849
3551833,09/17/2004 10:50:00 PM,THEFT,OVER $500,41.966084853,-87.708401383
13099586,06/02/2023 09:00:00 AM,THEFT,$500 AND UNDER,41.7486297,-87.613645196
1333725,01/12/2001 09:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.78892727,-87.634594545
7719246,09/21/2010 10:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.761779227,-87.689282732
9670071,06/23/2014 07:45:00 AM,BURGLARY,FORCIBLE ENTRY,41.877769199,-87.658299456
2692,04/29/2004 01:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.864885246,-87.658816808
7855008,12/07/2010 09:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.765948421,-87.686946387
2690773,04/20/2003 11:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.753172737,-87.661897086
3328786,05/15/2004 12:28:14 PM,ASSAULT,SIMPLE,41.989896641,-87.748572068
1813697,10/25/2001 09:50:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.717276951,-87.569997562
5075014,10/24/2006 10:20:00 AM,THEFT,OVER $500,41.890317598,-87.725939277
11231033,02/14/2018 08:23:00 PM,ROBBERY,AGGRAVATED,41.880473719,-87.626162064
10136536,07/02/2015 02:05:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.789700234,-87.65597532
4059429,06/08/2005 08:02:00 PM,ASSAULT,AGGRAVATED: OTHER FIREARM,41.75321614,-87.650172786
11417573,08/17/2018 09:11:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.805095094,-87.750424266
3397452,06/24/2004 07:30:00 PM,ASSAULT,SIMPLE,41.978801056,-87.6768543
7972616,03/16/2011 01:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.693766324,-87.638785297
12497913,09/28/2021 03:37:00 AM,BURGLARY,FORCIBLE ENTRY,41.735665351,-87.672059795
13301408,12/08/2023 10:35:00 AM,BATTERY,SIMPLE,41.818585099,-87.694524884
8147262,07/03/2011 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.779824738,-87.60287304
22916,11/03/2016 12:08:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.749259065,-87.548001237
13315275,12/21/2023 04:50:00 PM,BATTERY,SIMPLE,41.778321993,-87.586402872
4135549,07/08/2005 12:43:44 AM,ROBBERY,STRONGARM - NO WEAPON,41.841757262,-87.719605758
6686122,12/31/2008 01:48:48 PM,BATTERY,SIMPLE,41.819492979,-87.624727611
10407097,02/08/2016 03:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.883007148,-87.685312534
9201977,07/03/2013 10:00:00 PM,ASSAULT,SIMPLE,41.825763538,-87.63321453
9510698,02/25/2014 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.84548789,-87.717261603
12125075,08/03/2020 09:20:00 PM,ROBBERY,ARMED - HANDGUN,41.756115887,-87.605326291
13299670,12/04/2023 12:35:00 AM,BURGLARY,FORCIBLE ENTRY,41.910213559,-87.69759087
1776,09/24/2002 06:39:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.77805157,-87.70189321
20578,08/18/2012 11:53:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.759024243,-87.646684247
1648883,07/20/2001 02:00:00 PM,THEFT,$500 AND UNDER,41.751511577,-87.576126328
2807,07/20/2004 02:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.758459496,-87.612285564
4535,05/16/2008 11:46:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.726210086,-87.653067239
11786638,08/07/2019 10:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.954180506,-87.676934234
3906103,04/04/2005 02:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.901702014,-87.718962264
1366853,02/05/2001 08:27:18 PM,ASSAULT,SIMPLE,41.882245682,-87.6826542
8489636,02/21/2012 11:30:00 AM,BURGLARY,UNLAWFUL ENTRY,41.861335178,-87.625690175
1588321,06/19/2001 11:00:00 AM,ASSAULT,SIMPLE,41.784538391,-87.606170835
9641330,06/05/2014 12:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.802106514,-87.67762308
9227370,07/22/2013 08:00:00 AM,THEFT,$500 AND UNDER,41.980150234,-87.769617587
3448521,07/25/2004 06:45:00 PM,ASSAULT,SIMPLE,41.687873226,-87.670682266
3417672,07/02/2004 12:15:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.870921262,-87.726460722
3240106,03/07/2004 11:30:00 PM,ASSAULT,SIMPLE,41.74890306,-87.603901641
10494453,04/21/2016 01:46:00 PM,BATTERY,SIMPLE,41.731430954,-87.552669707
723,03/19/2001 01:38:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.852458292,-87.699106436
9112618,05/02/2013 03:25:00 PM,ASSAULT,SIMPLE,41.858255575,-87.723691532
8360197,11/15/2011 05:30:00 PM,THEFT,$500 AND UNDER,41.873330646,-87.725409853
2532321,01/06/2003 02:27:00 PM,THEFT,RETAIL THEFT,41.897895128,-87.624096605
6135358,03/15/2008 08:01:43 PM,ASSAULT,SIMPLE,41.798715563,-87.674437636
4411,01/31/2008 03:24:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.806824289,-87.622769196
11165788,12/01/2017 05:10:00 AM,ROBBERY,AGGRAVATED,41.965418971,-87.655837999
6762530,02/18/2009 03:00:00 PM,THEFT,$500 AND UNDER,41.947371422,-87.699272998
9783184,09/18/2014 12:45:00 AM,ASSAULT,SIMPLE,41.758500578,-87.609653531
2599725,02/19/2003 11:00:00 AM,ASSAULT,SIMPLE,41.691788999,-87.67971859
12617409,02/13/2022 10:45:00 PM,ASSAULT,SIMPLE,41.755708203,-87.719242449
27815,10/24/2023 07:14:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.772391355,-87.583839542
2132260,05/13/2002 12:47:00 AM,BATTERY,SIMPLE,41.774865963,-87.684745192
8806623,09/17/2012 08:55:00 PM,ASSAULT,SIMPLE,41.795764158,-87.645195709
1352221,01/26/2001 01:30:00 PM,THEFT,$500 AND UNDER,41.929847446,-87.684643895
5501824,05/03/2007 02:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.941787457,-87.650552729
13212082,09/16/2023 12:12:00 AM,ROBBERY,AGGRAVATED,41.846254784,-87.710875511
4478,04/12/2008 01:04:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.873437053,-87.726330444
8971095,01/15/2013 10:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.696555175,-87.53890651
11600618,02/19/2019 10:00:00 AM,THEFT,$500 AND UNDER,41.747576464,-87.561312948
1689411,08/14/2001 01:11:01 PM,BATTERY,SIMPLE,41.941705792,-87.832809668
6111061,03/03/2008 05:05:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.816396702,-87.601844973
4910417,08/06/2006 03:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.863565708,-87.722657223
9668498,06/25/2014 02:00:00 PM,ASSAULT,SIMPLE,41.932881925,-87.640838836
5123,07/15/2009 10:07:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.921477579,-87.701877404
1442,04/15/2002 06:44:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.917484857,-87.721673137
25480,09/20/2020 01:14:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.769301757,-87.682051919
9181079,06/14/2013 10:00:00 AM,THEFT,FROM BUILDING,41.765238031,-87.642223024
829,05/12/2001 10:50:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.757709956,-87.626360608
11802246,08/12/2019 09:40:00 PM,ROBBERY,ARMED: HANDGUN,41.902674167,-87.673579279
4379,01/01/2008 04:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.925172259,-87.718230034
8021068,04/16/2011 03:55:00 AM,ASSAULT,AGG PO HANDS NO/MIN INJURY,41.931890096,-87.772343315
4806717,06/16/2006 11:00:00 AM,ASSAULT,SIMPLE,41.88210198,-87.684903049
1783124,10/06/2001 08:30:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.917581364,-87.659026414
11197487,01/07/2018 08:35:00 AM,ROBBERY,ARMED: HANDGUN,41.765305543,-87.637948287
27379,03/07/2023 05:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.756394869,-87.562684274
5937532,12/01/2007 10:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.749448372,-87.560132499
8236019,08/28/2011 10:15:00 AM,ASSAULT,SIMPLE,41.65663988,-87.602334544
11424626,08/22/2018 10:03:00 PM,BURGLARY,UNLAWFUL ENTRY,41.8789805,-87.626105087
7055994,08/02/2009 10:30:00 PM,BATTERY,SIMPLE,41.85073367,-87.695416355
1415804,03/08/2001 06:32:57 PM,BATTERY,SIMPLE,41.975164361,-87.752619772
5575232,06/03/2007 12:55:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.738519138,-87.666783652
4148957,07/13/2005 02:00:00 PM,ASSAULT,SIMPLE,41.744536265,-87.560568865
3505245,08/25/2004 03:15:21 PM,THEFT,RETAIL THEFT,41.938583967,-87.668622306
3185028,02/10/2004 08:15:00 AM,BATTERY,SIMPLE,41.895363905,-87.726390989
5955627,12/11/2007 10:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.916515406,-87.699277239
11111991,10/07/2017 06:45:00 PM,BATTERY,SIMPLE,41.823404728,-87.649827084
9223002,07/19/2013 08:19:00 AM,BURGLARY,FORCIBLE ENTRY,41.760720857,-87.652787167
11425578,08/24/2018 12:21:00 PM,THEFT,$500 AND UNDER,41.805929086,-87.660033433
25389,08/14/2020 11:27:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.693162097,-87.651075913
4965483,09/02/2006 11:26:07 AM,BURGLARY,FORCIBLE ENTRY,41.789372478,-87.674170297
10655844,08/24/2016 05:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.736832648,-87.552802143
9682271,07/05/2014 12:01:00 AM,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,41.860100405,-87.734778636
9685272,07/08/2014 12:20:00 AM,BURGLARY,HOME INVASION,41.760717719,-87.646724837
10664930,09/01/2016 12:50:00 AM,ROBBERY,ARMED: HANDGUN,41.875452995,-87.620592186
4104154,06/26/2005 06:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.699113673,-87.618426901
6456142,08/25/2008 10:00:00 PM,THEFT,$500 AND UNDER,42.017210136,-87.680466897
3934183,04/15/2005 01:30:00 PM,ASSAULT,SIMPLE,41.911911519,-87.782999988
5453539,04/13/2007 10:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.966000167,-87.665575943
4994285,09/17/2006 03:45:00 AM,THEFT,OVER $500,41.748362873,-87.64397615
1836254,11/06/2001 08:31:57 PM,BURGLARY,UNLAWFUL ENTRY,41.657007996,-87.604987094
2239017,07/14/2002 06:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.91787493,-87.706983398
11912577,12/04/2019 07:40:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.721895856,-87.613841024
3162748,02/02/2004 03:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.755908546,-87.65763916
21109,10/05/2013 11:09:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.693075456,-87.612166821
20886,05/21/2013 05:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.815210275,-87.667573802
1779766,10/05/2001 12:15:00 AM,BATTERY,SIMPLE,41.793605616,-87.660690493
10538482,05/28/2016 03:20:00 AM,ROBBERY,STRONGARM - NO WEAPON,41.895385263,-87.724205369
9362476,10/24/2013 10:19:00 AM,ROBBERY,STRONGARM - NO WEAPON,41.779393421,-87.668314701
11265372,03/24/2018 11:40:00 AM,ASSAULT,SIMPLE,41.879893301,-87.627721751
11363267,06/29/2018 02:45:00 AM,ROBBERY,ARMED: HANDGUN,41.866629335,-87.684802433
1341298,01/19/2001 12:08:01 PM,THEFT,$500 AND UNDER,41.852100446,-87.689049156
6403327,07/26/2008 10:30:00 PM,ASSAULT,SIMPLE,41.778730518,-87.684849239
3334188,05/19/2004 11:30:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.877565688,-87.684893829
3485982,08/06/2004 08:55:00 AM,ROBBERY,ARMED: HANDGUN,41.882478083,-87.72816913
1343681,01/21/2001 09:00:00 PM,THEFT,OVER $500,41.752398638,-87.655784935
25949,05/23/2021 12:15:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.876225829,-87.721791324
13073107,05/14/2023 11:05:00 PM,BATTERY,SIMPLE,41.814268332,-87.634656663
6583133,10/20/2008 07:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.716838133,-87.681940887
5181106,08/15/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,41.924304376,-87.666958958
10826397,01/18/2017 12:30:54 PM,HOMICIDE,RECKLESS HOMICIDE,41.830282091,-87.684890583
6363217,07/13/2008 07:48:05 PM,THEFT,RETAIL THEFT,41.836385231,-87.66571041
8666267,06/19/2012 12:55:00 AM,BURGLARY,UNLAWFUL ENTRY,41.905024927,-87.675788577
11360616,06/25/2018 05:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.86131857,-87.704426297
26278,09/12/2021 04:28:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.8710713,-87.694913112
11564555,01/12/2019 12:00:00 PM,THEFT,$500 AND UNDER,41.9264467,-87.707267034
1684703,08/12/2001 08:00:00 PM,BATTERY,SIMPLE,41.966678845,-87.773527421
2659986,03/31/2003 10:10:00 AM,THEFT,FROM BUILDING,41.878726928,-87.678199026
13159537,07/31/2023 04:18:00 PM,THEFT,FROM BUILDING,41.878209956,-87.658584904
22837,10/11/2016 06:09:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.927799934,-87.73670756
6689188,01/03/2009 04:14:00 AM,ROBBERY,ARMED: OTHER FIREARM,41.741797322,-87.575797102
5620498,06/24/2007 08:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.96104936,-87.719616845
4164088,07/19/2005 01:39:00 PM,BATTERY,SIMPLE,41.772387175,-87.589954366
19615,09/29/2010 08:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.751208125,-87.609519228
3065058,11/25/2003 10:01:49 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.899439903,-87.762397547
12437623,07/29/2021 05:18:00 PM,BATTERY,SIMPLE,41.943597155,-87.73593543
23381,06/19/2017 03:05:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.899819111,-87.718895829
1849575,11/15/2001 10:00:00 PM,ROBBERY,ARMED: HANDGUN,41.874873068,-87.761779074
6061222,05/25/2007 01:08:00 PM,THEFT,$500 AND UNDER,41.928822325,-87.687781609
11581319,01/30/2019 04:29:00 PM,ASSAULT,SIMPLE,41.892388507,-87.721100945
22368,03/09/2016 06:37:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.903800775,-87.667179553
10287850,10/25/2015 05:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.688393658,-87.61567891
12571739,12/19/2021 03:45:00 AM,ROBBERY,STRONG ARM - NO WEAPON,41.898411891,-87.637240716
12997039,02/28/2023 11:32:00 PM,BURGLARY,HOME INVASION,41.713554994,-87.622519163
27619,07/09/2023 02:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.860159955,-87.710369909
11199598,01/09/2018 04:10:00 PM,THEFT,FROM BUILDING,41.727707947,-87.551205466
7085076,08/20/2009 03:30:00 AM,ROBBERY,ATTEMPT: ARMED-HANDGUN,41.758410906,-87.624765909
7602441,07/08/2010 05:00:00 PM,BURGLARY,UNLAWFUL ENTRY,41.879491967,-87.746069227
12832739,09/19/2022 10:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.960328849,-87.778638469
10195490,08/14/2015 06:30:00 PM,THEFT,$500 AND UNDER,41.809687513,-87.674970791
11044881,08/01/2017 09:30:00 PM,ASSAULT,SIMPLE,41.997868485,-87.681805079
2042,03/12/2003 06:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.746183409,-87.679577592
11031311,07/26/2017 12:30:00 AM,ASSAULT,SIMPLE,41.654373954,-87.60377263
10229882,09/09/2015 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.968248085,-87.650715173
22766,09/05/2016 08:01:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.772311731,-87.655861355
5878854,11/01/2007 01:40:00 AM,THEFT,PURSE-SNATCHING,41.925430196,-87.650264157
3579250,10/05/2004 12:55:00 PM,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,41.930943814,-87.751484885
11062623,08/21/2017 07:35:00 PM,BATTERY,SIMPLE,41.758416865,-87.614679378
19586,09/02/2010 08:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.781499397,-87.730168144
2838194,07/17/2003 06:00:00 PM,BURGLARY,FORCIBLE ENTRY,42.010384815,-87.694022347
10177466,08/02/2015 04:55:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,42.001678188,-87.673293307
6223660,05/01/2008 12:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.851804072,-87.68563492
11580797,01/29/2019 03:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.928788556,-87.667452498
1628,07/21/2002 07:41:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.798754356,-87.65377487
8823190,09/28/2012 02:00:00 PM,BURGLARY,UNLAWFUL ENTRY,41.904261675,-87.663853941
11548941,12/24/2018 06:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.938968415,-87.652740301
8041673,04/29/2011 08:30:00 PM,ASSAULT,SIMPLE,41.975606477,-87.651839165
2575761,02/04/2003 05:56:41 PM,BURGLARY,FORCIBLE ENTRY,41.732456472,-87.579251788
5966760,12/17/2007 01:39:26 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.881088655,-87.720764494
10080516,05/21/2015 10:00:00 AM,THEFT,OVER $500,41.925232881,-87.662411069
6628087,11/24/2008 07:26:59 PM,THEFT,RETAIL THEFT,41.795991039,-87.630542489
3190131,02/22/2004 09:50:00 AM,ASSAULT,SIMPLE,41.993204159,-87.692182124
4622567,03/05/2006 06:30:00 PM,BURGLARY,UNLAWFUL ENTRY,41.764981249,-87.611618733
6572566,10/23/2008 12:40:00 AM,BURGLARY,FORCIBLE ENTRY,41.745893488,-87.642687037
8792889,09/08/2012 06:43:00 AM,THEFT,OVER $500,41.867346388,-87.632166244
19174,11/16/2009 01:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.781709167,-87.63901768
4925573,06/25/2006 04:49:57 PM,BURGLARY,FORCIBLE ENTRY,41.862651094,-87.666277921
25029,04/10/2020 02:45:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.773212262,-87.690803401
10353063,12/20/2015 01:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.803603205,-87.685548434
13065465,05/07/2023 02:15:00 PM,THEFT,RETAIL THEFT,41.891694878,-87.626155832
9969338,02/20/2015 09:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.785566241,-87.686254369
1946,12/25/2002 11:45:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.820489899,-87.606402579
26950,08/01/2022 08:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,42.012915394,-87.674685821
2827059,07/10/2003 05:32:55 PM,ASSAULT,SIMPLE,41.901840776,-87.710589392
2625637,03/11/2003 10:35:00 AM,THEFT,RETAIL THEFT,41.941497459,-87.670371042
9215185,07/14/2013 09:22:00 AM,BURGLARY,FORCIBLE ENTRY,41.780446995,-87.695867811
10131830,06/23/2015 10:27:00 AM,THEFT,RETAIL THEFT,41.91274336,-87.677516951
12791992,08/08/2022 06:30:00 AM,BURGLARY,UNLAWFUL ENTRY,41.937889819,-87.645353184
6593646,11/04/2008 11:20:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.946493743,-87.643202182
25503,09/27/2020 11:39:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.892395756,-87.70768047
1715,08/30/2002 09:37:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.746777845,-87.606322266
2749629,05/26/2003 01:46:00 PM,BATTERY,AGG PO HANDS NO/MIN INJURY,41.903700111,-87.644078325
11228614,02/11/2018 10:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.953324219,-87.754998112
2409478,10/18/2002 01:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.932880787,-87.711099744
8566627,04/14/2012 05:31:00 AM,ROBBERY,ARMED: HANDGUN,41.81310668,-87.668740084
12123507,08/02/2020 02:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.948632046,-87.765531911
1362715,02/02/2001 08:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.79153325,-87.701207192
11090415,09/16/2017 05:00:00 PM,THEFT,FROM BUILDING,41.890455604,-87.6241128
10334335,12/04/2015 04:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.764019269,-87.712338106
7272924,12/13/2009 11:43:00 PM,ROBBERY,ARMED: HANDGUN,41.698333637,-87.664353613
9310984,09/17/2013 11:04:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.732057875,-87.637427729
9576748,04/13/2014 07:00:00 PM,BURGLARY,UNLAWFUL ENTRY,41.892631803,-87.618362824
12658487,03/31/2022 08:30:00 PM,THEFT,$500 AND UNDER,41.810530471,-87.610241993
7585937,07/01/2010 11:05:00 PM,ASSAULT,AGG PO HANDS NO/MIN INJURY,41.76681607,-87.623331813
920,07/08/2001 01:50:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.782078079,-87.7020077
13235066,10/06/2023 01:46:00 PM,BATTERY,SIMPLE,41.801219608,-87.622629403
22497,05/21/2016 12:59:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.794289231,-87.626013772
12369881,05/19/2021 03:29:00 PM,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,41.952758604,-87.805640126
11598042,02/13/2019 06:00:00 PM,THEFT,$500 AND UNDER,41.736501254,-87.569645386
13319277,12/25/2023 11:00:00 PM,THEFT,$500 AND UNDER,41.68782467,-87.63739574
6793983,03/09/2009 03:45:00 PM,BATTERY,SIMPLE,41.777534954,-87.672971686
5560783,05/28/2007 10:41:29 AM,BURGLARY,FORCIBLE ENTRY,41.841803332,-87.701281491
11249775,02/28/2018 07:00:00 AM,THEFT,$500 AND UNDER,41.916953464,-87.648451324
8681037,06/27/2012 07:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.75963392,-87.612701246
2645660,03/22/2003 02:00:00 AM,ROBBERY,STRONGARM - NO WEAPON,41.880717301,-87.72628358
11429558,08/29/2018 12:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.713489607,-87.63693949
12486712,09/18/2021 08:30:00 PM,ASSAULT,SIMPLE,41.923783122,-87.778448036
2438533,11/03/2002 12:00:00 PM,THEFT,$500 AND UNDER,41.872709056,-87.624187857
10113616,06/15/2015 09:45:00 PM,ROBBERY,ARMED: HANDGUN,41.80898616,-87.601687196
4687706,04/14/2006 08:15:00 AM,THEFT,$500 AND UNDER,41.885879253,-87.630979425
9175977,06/15/2013 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.756280213,-87.606574205
2959586,09/23/2003 11:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.768549434,-87.629856006
9104136,04/20/2013 07:00:00 PM,ASSAULT,SIMPLE,41.975548611,-87.888399886
8567714,04/14/2012 10:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.957887254,-87.72773929
12056330,05/21/2020 09:35:00 PM,ASSAULT,SIMPLE,42.009148264,-87.664355842
3785968,01/30/2005 01:45:00 PM,ASSAULT,SIMPLE,41.864137536,-87.655803289
12100558,07/08/2020 09:59:00 PM,BATTERY,AGGRAVATED - HANDGUN,41.867629489,-87.703266703
24307,11/20/2018 08:56:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.894202044,-87.723603237
6484854,08/29/2008 04:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.7621977,-87.662657035
9636433,05/24/2014 09:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.927255633,-87.649891904
24643,07/13/2019 03:32:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.85943364,-87.661366648
10618410,07/30/2016 05:00:00 PM,ASSAULT,SIMPLE,41.803866096,-87.675789611
11254179,03/12/2018 03:30:00 PM,THEFT,RETAIL THEFT,41.926566973,-87.785556627
2768741,06/06/2003 03:02:00 PM,ROBBERY,ARMED: HANDGUN,41.97551745,-87.729569215
10496890,04/23/2016 01:48:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.871909161,-87.732718844
12745091,06/28/2022 09:31:00 PM,ASSAULT,SIMPLE,41.84927176,-87.710053473
2309749,08/20/2002 04:00:00 PM,ROBBERY,ARMED: HANDGUN,41.852419423,-87.627080475
6770600,02/23/2009 05:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.74518439,-87.602584248
6032341,05/07/2007 07:40:32 PM,ASSAULT,SIMPLE,41.792490517,-87.619165105
9579894,04/19/2014 03:00:00 AM,THEFT,OVER $500,41.877848437,-87.736540831
11505589,11/12/2018 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.898992594,-87.677139749
9965596,02/18/2015 12:25:00 AM,ASSAULT,SIMPLE,41.906812044,-87.757126335
3219,06/28/2005 03:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.880421254,-87.751260433
6955444,06/06/2009 03:10:00 AM,ROBBERY,STRONGARM - NO WEAPON,41.830017755,-87.667941421
9031730,03/05/2013 08:15:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,41.908146223,-87.634618492
22730,08/24/2016 11:05:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.871733025,-87.716572725
8823275,09/28/2012 08:28:00 PM,BATTERY,SIMPLE,41.939806337,-87.683208757
7347637,02/01/2010 11:30:00 PM,ROBBERY,ARMED: HANDGUN,41.770270107,-87.640240794
11983776,02/17/2020 02:30:00 PM,THEFT,FROM BUILDING,41.781582559,-87.609610372
12364017,05/12/2021 08:00:00 PM,ASSAULT,SIMPLE,41.789622045,-87.671754906
10201017,08/16/2015 01:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.856042014,-87.633835105
7518293,05/22/2010 10:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.898087312,-87.712737907
8071466,05/19/2011 11:30:00 AM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.808819891,-87.723617607
6527427,09/27/2008 01:15:00 PM,BURGLARY,UNLAWFUL ENTRY,41.934139216,-87.686555609
11264411,03/22/2018 06:00:00 PM,BURGLARY,UNLAWFUL ENTRY,41.910312916,-87.687854251
